eprewmax,eprewmean,eprewmin,obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episodes,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
-4.1341795622429345e-06,-0.06711417436599731,-0.09990746527910233,0.0,1.0,0.2209244250822409,-1.328428030014038,2.384185791015625e-07,0.9667202234268188,0.03330535441637039,-1.328428030014038,2.384185791015625e-07,-0.9940433502197266,0.0024127375800162554,-0.6784668564796448,0.522111713886261,0.6313011050224304,0.0,0.034459732472896576,35.92837595939636,0.0,1,6250,173.95720883858752,1.320913553237915,0.0013276153476908803,1.4718362092971802
-0.00014477252261713147,-0.0598720945417881,-0.09876030683517456,0.0,1.0,0.2209244250822409,-2.4657139778137207,2.384185791015625e-07,0.9667202234268188,0.03330535441637039,-2.4657139778137207,2.384185791015625e-07,0.9374728798866272,0.16375909745693207,-1.3011095523834229,0.5378304719924927,0.5879369378089905,0.0,0.030890263617038727,72.19808030128479,0.0,2,12500,173.13479732199414,2.45711350440979,0.001229688641615212,0.012968325056135654
-4.4427451939554885e-05,-0.06078394874930382,-0.09987231343984604,0.0,1.0,0.208120802,-3.3144850730895996,4.76837158203125e-07,0.9666579365730286,0.03337697684764862,-3.3144850730895996,4.76837158203125e-07,-0.32006993889808655,0.41669294238090515,-1.8327012062072754,0.571398913860321,0.547178328037262,0.0,0.03461578115820885,108.593026638031,0.0,3,18750,172.66302064218783,3.3015778064727783,0.0012341917026787996,0.907346248626709
-0.0007698904373683035,-0.06018269434571266,-0.09985771030187607,0.0,1.0,0.2123040301202,-3.9582908153533936,4.76837158203125e-07,0.9570310711860657,0.04411771893501282,-3.9582908153533936,4.76837158203125e-07,0.951593279838562,0.02466580830514431,-2.2857766151428223,0.5928124785423279,0.5181271433830261,0.0,0.03340066969394684,144.7230019569397,0.0,4,25000,172.74379097967025,3.9554026126861572,0.001266445848159492,0.16665764153003693
-0.0025745562743395567,-0.053031936287879944,-0.09995144605636597,0.0,1.0,0.22536500602639395,-4.447543621063232,1.9826336483674822e-06,0.9651665091514587,0.034635577350854874,-4.4475417137146,5.309834136824065e-07,0.9997429847717285,0.00020700538880191743,-2.670823812484741,0.5840274095535278,0.510765790939331,0.0,0.03164660930633545,180.8893313407898,0.0,5,31250,172.7575626952039,4.440423965454102,0.0012546582147479057,0.4232047498226166
-2.216642678831704e-05,-0.07337014377117157,-0.0999988466501236,0.0,1.0,0.24894317195018423,-4.818624019622803,5.461315595312044e-06,0.9956417083740234,0.0021628837566822767,-4.818624496459961,5.919391242059646e-06,0.9951808452606201,0.0003334477951284498,-2.997739553451538,0.6040090322494507,0.5090169310569763,0.0,0.03338070586323738,216.71531224250793,0.0,6,37500,173.03807290754284,4.818349838256836,0.0012804492143914104,0.002230064244940877
-0.0020850582513958216,-0.07680968940258026,-0.09999843686819077,0.0,1.0,0.26425819337965023,-5.166838645935059,4.76837158203125e-07,-0.9982995986938477,0.0059093302115798,-5.166838645935059,4.76837158203125e-07,-0.9185253977775574,0.16973523795604706,-3.2826802730560303,0.6173006892204285,0.5132843255996704,0.0,0.029281051829457283,252.653804063797,0.0,7,43750,173.1618495201948,5.163480281829834,0.0012098073493689299,0.04002700746059418
-0.00041894102469086647,-0.08238571882247925,-0.0999998077750206,0.0,1.0,0.2695697830665812,-5.475924015045166,5.816631869492994e-07,-0.9970072507858276,0.01173430122435093,-5.475924015045166,4.900067551716347e-07,-0.12866833806037903,0.0995473861694336,-3.5374605655670166,0.45119866728782654,0.68070387840271,0.0,0.02905820682644844,288.553804397583,0.0,8,50000,173.27790948514976,5.478041172027588,0.0012499389704316854,0.19175869226455688
-0.0006850135396234691,-0.06476753950119019,-0.09998249262571335,0.0,1.0,0.24894317195018423,-5.736457824707031,4.1129797523353773e-07,0.994899570941925,0.0003187494003213942,-5.7364583015441895,3.162979851367709e-07,-0.7542386651039124,0.12188707292079926,-3.7681713104248047,0.4265499711036682,0.6948761343955994,0.0,0.03552786260843277,324.73515152931213,0.0,9,56250,173.2180816739287,5.737053394317627,0.001251287292689085,0.028697390109300613
-0.00011006830754922703,-0.06745906919240952,-0.09998603910207748,0.0,1.0,0.2861537567183163,-5.9298601150512695,8.698848432686646e-07,0.999783456325531,1.4587341865990311e-05,-5.929859161376953,5.46181524896383e-07,0.9782117605209351,0.004899364430457354,-3.975398540496826,0.4495919346809387,0.6809141039848328,0.0,0.034970663487911224,360.82953810691833,0.0,10,62500,173.21198349753857,5.93641471862793,0.0012947842478752136,0.15949426591396332
