eplenmean,eprewmax,eprewmean,eprewmin,explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
89.5625,-0.04487129672880224,-0.6893758762690512,-1.8156280910476248,0.0041291117668151855,5985,1,5.675770282745361,-0.6596978902816772,2000,0.5065548419952393
103.48375,0.025144221939757436,-0.5259721238641387,-1.8744495585645389,0.02161484956741333,6579,50,5.681354999542236,0.3713947832584381,100000,0.4702024459838867
111.935,0.02356953208842871,-0.32877673431634336,-1.7867102192469633,0.023470163345336914,6530,100,5.682897090911865,-0.16133050620555878,200000,0.4497630000114441
103.1775,0.024368509009480475,-0.49184912616357934,-1.783467413957268,0.026593506336212158,6409,150,5.6936845779418945,0.11669137328863144,300000,0.4504103362560272
97.87375,0.0583426066524436,-0.5850097506711953,-1.750690008846278,0.047856152057647705,6421,200,5.701535701751709,-0.26633957028388977,400000,0.4552310109138489
95.25125,0.030476885030830916,-0.6382474416823131,-1.6879683096806803,0.04620683193206787,6475,250,5.696044921875,0.06243550032377243,500000,0.3802047371864319
87.22875,0.027624163667122517,-0.859535601541122,-1.7569832056983608,0.06459730863571167,6424,300,5.701050758361816,-0.10114425420761108,600000,0.3472069203853607
98.875,0.02360283892356357,-0.603849329528268,-1.771458145951748,0.05788445472717285,6334,350,5.677812576293945,-0.3753730356693268,700000,0.34948065876960754
95.77375,0.06553290211796262,-0.669663621469671,-1.6961354465733218,0.10396665334701538,6349,400,5.675770282745361,0.14901314675807953,800000,0.32767367362976074
88.985,0.03801563625544307,-0.7885366856799522,-1.8011098756362844,0.10808688402175903,6353,450,5.6462836265563965,0.1195298582315445,900000,0.23986251652240753
85.77875,0.026205205742076035,-0.8365355592668877,-1.8123174620117892,0.08595049381256104,6343,500,5.640703201293945,-0.031886834651231766,1000000,0.22342731058597565
79.3075,0.007622738341987106,-1.0149351079358306,-1.7009783642683676,0.14165353775024414,6293,550,5.626184940338135,-0.41604945063591003,1100000,0.21026267111301422
76.91125,0.015069806231151013,-1.0479713311397885,-2.4648483822522613,0.13971954584121704,6254,600,5.624913692474365,0.29571008682250977,1200000,0.15136870741844177
75.00625,-0.001470478702485564,-1.1112872915870762,-1.7012007717297621,0.13841015100479126,6240,650,5.599856376647949,0.05900892615318298,1300000,0.11022459715604782
75.125,-0.000641071649283171,-1.0676468860077488,-1.70333709774677,0.14819878339767456,6218,700,5.589633941650391,-0.1171770691871643,1400000,0.10255983471870422
81.105,0.025362529620334504,-0.9272748283130346,-1.7139819895438206,0.1503400206565857,6211,750,5.58768892288208,0.31336426734924316,1500000,0.08470935374498367
84.4875,0.006023960705642903,-0.9439472085872194,-2.4799130561378946,0.1396908164024353,6205,800,5.576915740966797,-0.013624300248920918,1600000,0.07812792807817459
90.80625,0.03686146596692999,-0.6930873405132476,-1.7423448010704814,0.14676719903945923,6183,850,5.56986665725708,-0.5648139119148254,1700000,0.09788711369037628
90.025,0.03615836227225263,-0.72212588973607,-1.766290395369182,0.20361220836639404,6205,900,5.555542945861816,0.3612056374549866,1800000,0.09317561984062195
76.92375,0.03333605509283643,-1.0096107355545545,-1.7879276691505566,0.18062305450439453,6206,950,5.546628475189209,0.3196403682231903,1900000,0.06267757713794708
85.18125,0.025650328581114615,-0.870618664368321,-1.7851193379381003,0.13888943195343018,6193,1000,5.537475109100342,0.3142588436603546,2000000,0.07069728523492813
70.04,0.013744519057959322,-1.2166177406953564,-1.7979227974064151,0.1312326192855835,6163,1050,5.530020236968994,0.01704343780875206,2100000,0.08083190768957138
88.46625,0.026623663310644537,-0.8268671676926107,-1.7583635388737022,0.1678001880645752,6176,1100,5.504715919494629,0.1397564858198166,2200000,0.06809729337692261
78.14375,0.017357442822908346,-1.0113824189230285,-1.6908340613471318,0.1941104531288147,6173,1150,5.494472026824951,0.14653033018112183,2300000,0.07677870243787766
83.99125,0.040602555650144784,-0.905143152748584,-1.854032871932755,0.19791901111602783,6169,1200,5.473509788513184,0.32257354259490967,2400000,0.07362179458141327
81.15375,0.03370873459081354,-0.9431187172608725,-1.807130624892791,0.14410531520843506,6162,1250,5.45443058013916,-0.16696518659591675,2500000,0.07247312366962433
80.1375,0.024946407783751665,-0.9800949595367636,-1.8104166729007365,0.1763893961906433,6157,1300,5.444701671600342,-0.12072541564702988,2600000,0.06029103323817253
91.92875,0.05590533238228162,-0.7256683357490856,-1.7574014329970131,0.19188058376312256,6164,1350,5.436512470245361,0.3095284700393677,2700000,0.08459179848432541
74.49375,0.03877199425227443,-1.144970406156496,-2.4576000697692386,0.1585727334022522,6144,1400,5.4297332763671875,0.23186273872852325,2800000,0.06863079965114594
79.54,0.022632562266389523,-1.063150103367034,-2.5246272803687853,0.1910281777381897,6147,1450,5.412186145782471,0.019346432760357857,2900000,0.10114312916994095
72.8675,0.03064884224336346,-1.1767081931233347,-2.5573173276993586,0.17126834392547607,6146,1500,5.409310340881348,-0.004938184749335051,3000000,0.04783529415726662
89.6975,0.04699672681407631,-0.8036975899507871,-1.7801741530507855,0.13216519355773926,6140,1550,5.399940013885498,-0.39190173149108887,3100000,0.231885626912117
80.26375,-0.006535166402990612,-1.0463650409743523,-2.4995115009225204,0.15007680654525757,6134,1600,5.395743370056152,-0.02336812950670719,3200000,0.06787078827619553
64.9925,-0.7751637081537495,-1.3696433124735217,-2.4827025330095682,0.1335132122039795,6128,1650,5.393467426300049,-0.23161375522613525,3300000,0.0999530628323555
73.9575,0.02343935534257194,-1.1418635958629122,-2.4736290853541543,0.14281833171844482,6121,1700,5.3780975341796875,-0.10297265648841858,3400000,0.08636660128831863
83.51125,-0.00044546834752461084,-0.9157846881636709,-2.4413859549496673,0.15965789556503296,6118,1750,5.37545108795166,-0.3057769238948822,3500000,0.0915994942188263
79.0125,-0.0008661904717981539,-1.3161080065606143,-2.8249416887403522,0.015175223350524902,6103,1800,5.380382537841797,0.14415322244167328,3600000,0.4638482630252838
94.16375,0.04193850778028371,-0.7179181163820776,-2.6447241660434457,0.030210673809051514,6113,1850,5.389084339141846,0.2183447629213333,3700000,0.3656904697418213
98.32,0.004803070201600612,-0.6427452344684302,-1.8494461079109212,0.043643176555633545,6129,1900,5.376793384552002,-0.15555116534233093,3800000,0.39234355092048645
118.36125,-0.03663727575847507,-0.28857428758266773,-1.921408129350841,0.030523955821990967,6148,1950,5.377406120300293,0.1268865466117859,3900000,0.5773486495018005
93.48125,-0.05904750842828553,-0.8128558741289298,-1.8687221836363281,0.05259048938751221,6145,2000,5.409705638885498,-0.052564628422260284,4000000,0.27093932032585144
59.585,-0.8353802970090708,-1.6259254201265319,-1.7483528512969169,0.0911935567855835,6147,2050,5.4378228187561035,-0.013159684836864471,4100000,0.13870704174041748
59.18625,-0.835287784214159,-1.6316340565586285,-1.747049531557341,0.1116107702255249,6139,2100,5.436037540435791,-0.237606480717659,4200000,0.09442339837551117
58.58875,-0.8378134754284867,-1.6455957891454198,-1.7471127264860324,0.12447518110275269,6140,2150,5.438147068023682,-0.14282263815402985,4300000,0.09465483576059341
58.5125,-0.8378113994421709,-1.6419913414716638,-1.7470408851295658,0.14343470335006714,6138,2200,5.433596611022949,0.009638265706598759,4400000,0.085939422249794
57.93625,-0.8377959458005877,-1.6500970548388387,-1.738191484648789,0.13787949085235596,6129,2250,5.423986911773682,0.1608535200357437,4500000,0.06858296692371368
59.60875,-0.8341615650152217,-1.6274543753944624,-1.7470728437696197,0.1310826539993286,6135,2300,5.4250030517578125,0.17543438076972961,4600000,0.0910211056470871
61.35125,-0.8341307697244734,-1.608886725339566,-1.750478313150913,0.13439834117889404,6134,2350,5.435055732727051,-0.11839769035577774,4700000,0.07883783429861069
61.6275,-0.835506286182468,-1.5802092032686954,-1.7487181068421755,0.13569527864456177,6117,2400,5.4513373374938965,0.2608627378940582,4800000,0.06328164786100388
62.39,-0.8276400961050143,-1.525093201282376,-1.7507735395635515,0.1396428942680359,6118,2450,5.452281475067139,0.18655666708946228,4900000,0.06690304726362228
60.9875,-0.8272957201600025,-1.5756900904082267,-1.7542957807917599,0.1291588544845581,6119,2500,5.450305938720703,0.13505537807941437,5000000,0.05306746065616608
