misc/approxkl,misc/clipfrac,misc/explained_variance,misc/fps,misc/nupdates,misc/policy_entropy,misc/policy_loss,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,misc/value_loss,stats/eplenmean,stats/eprewmax,stats/eprewmean,stats/eprewmin
0.0014979428,0.01,0.003240048885345459,3717,1,2.8418233,-0.003231262,125,0.5379844531416893,2000,809.0819,107.25,-0.06149921300159008,-1.7515468841953918,-4.9261506583214265
0.006880082,0.088,0.05322021245956421,3990,50,2.6860187,-0.0018171297,6250,23.206007288768888,100000,20.739845,122.5425,0.9119782076204763,-0.1461460794003268,-4.9261506583214265
0.0043776766,0.050374996,0.19107156991958618,4032,100,2.5331821,0.0008176688,12500,48.7192253023386,200000,20.12659,126.0,0.9495859077125444,0.3654964839668666,-0.08189550974412617
0.006436627,0.08325001,0.8964945077896118,4037,150,2.3051775,0.0014333363,18750,73.41499292291701,300000,4.8655825,126.0,0.8093429486222543,0.4289996733471022,0.024443765114450258
0.0018786706,0.01175,0.9407798200845718,4021,200,2.1124697,0.002256913,25000,97.48989787884057,400000,18.663849,125.83125,1.065266850279687,0.48051661184008326,-0.6760535152448748
0.005729037,0.06925,0.99007922783494,4122,250,1.964159,0.0019806966,31250,122.3763379547745,500000,1.6176393,125.88625,1.064999864222573,0.5881152650020998,-0.4585965551346834
0.007984167,0.102375,0.9936580746434629,3787,300,1.7521799,-0.002386284,37500,146.7909864578396,600000,1.0131005,126.0,1.0272968608799375,0.6153015624454051,0.3357513312395972
0.0064104474,0.083,0.995637699496001,3943,350,1.4530106,0.000948649,43750,171.41888140141964,700000,0.86174333,126.0,1.049190185276394,0.6188583298526956,0.35361113802188443
0.0066843485,0.088625,0.9959512311033905,4145,400,1.2312158,-0.00027770194,50000,195.82065449282527,800000,0.94423634,126.0,0.9751257321064071,0.638016494916885,0.34800675892510036
0.008328203,0.106625006,0.9973732349462807,4228,450,1.019367,0.00010376316,56250,228.60133561491966,900000,0.5248617,126.0,0.9539619847918358,0.6578102372371961,0.3435390420393113
0.010137213,0.11725001,0.9977551966439933,3573,500,0.8655832,0.0066451873,62500,257.59082253836095,1000000,0.6978445,126.0,1.0384609662258701,0.6856495382077635,0.3799560726659797
0.006781766,0.077125005,0.996628315653652,3104,550,0.6847992,-0.0005762412,68750,286.6721596233547,1100000,0.91671205,126.0,1.031750072369899,0.6734367376509905,0.37166980704613095
0.012959873,0.17337501,0.9984064428135753,3362,600,0.5975988,0.0011447631,75000,316.2115001901984,1200000,0.5128821,126.0,0.9969790034638583,0.6923768018553277,0.37591014618460344
0.014055776,0.167125,0.9983264200855047,3047,650,0.34520465,0.0004116077,81250,345.63455518707633,1300000,0.47889134,126.0,1.0440403903079274,0.7094614884405753,0.3576398387422447
0.01802579,0.22025,0.9990124030737206,2859,700,0.14712796,0.006703116,87500,374.6881047617644,1400000,0.30597532,126.0,1.0984211292984405,0.7202457992735755,0.3957791786377906
0.018419381,0.224875,0.9978347229771316,2623,750,0.054826576,-0.0014491176,93750,408.4507627785206,1500000,0.59717405,126.0,1.100012475219723,0.7022488385465917,0.3888538580195543
0.017908784,0.190875,0.9978435947559774,2810,800,-0.09435042,0.006927784,100000,439.3642804194242,1600000,0.76474345,126.0,1.0787515503095952,0.7095856833726524,0.3911927870595668
0.009051361,0.110125,0.9985494104912505,3961,850,-0.2128991,0.0038821392,106250,469.8392908293754,1700000,0.44925871,126.0,1.1254053127512225,0.7397878245672871,0.38089061640608524
0.029294819,0.30062497,0.9987634345889091,3617,900,-0.30545807,0.015573202,112500,500.76601359434426,1800000,0.46260828,126.0,1.140182786425851,0.7489511936122528,0.4218873821256942
0.019691631,0.228375,0.9988611644366756,2858,950,-0.36959124,0.0036095309,118750,531.3046493623406,1900000,0.3757562,126.0,1.1461520016403477,0.7452135448419136,0.38064450878909933
0.011911079,0.14937499,0.9992819452891126,3741,1000,-0.34083498,0.0011376021,125000,561.9102189950645,2000000,0.27349493,126.0,1.1477677258577212,0.7449242299090938,0.39992151562615136
0.010253003,0.132125,0.9988341929856688,2899,1050,-0.35581818,0.00061451213,131250,592.3842272628099,2100000,0.3986346,126.0,1.153998324951657,0.7286109621043053,0.3510167231641602
0.026889067,0.25337502,0.9990625897771679,3438,1100,-0.4271129,0.013142043,137500,622.6761552281678,2200000,0.31892085,126.0,1.1602663160159714,0.7450454928062564,0.40987020162759974
0.01650066,0.194875,0.9987902102293447,3799,1150,-0.4801782,-0.002171816,143750,653.4979218579829,2300000,0.4628543,126.0,1.1445883764000735,0.7678529091546984,0.4711686318168273
0.012536003,0.143875,0.998804047354497,3059,1200,-0.54673743,0.0003677798,150000,684.0581497773528,2400000,0.4331917,126.0,1.147197773235717,0.7651613026695604,0.43260987680804963
