misc/approxkl,misc/clipfrac,misc/explained_variance,misc/fps,misc/nupdates,misc/policy_entropy,misc/policy_loss,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,misc/value_loss,stats/eplenmean,stats/eprewmax,stats/eprewmean,stats/eprewmin
0.00014000665,0.000375,-0.0013371706008911133,8929,1,1.4243318,84.034164,125,0.22397747449576855,2000,3928.736,125.0,-3.8748035372030976,-5.703203985474957,-7.455403434621193
0.0017543153,0.00875,0.006046891212463379,12827,50,1.5830244,89.07488,6250,7.900616385042667,100000,4389.59,125.0,-3.022103576800673,-6.206299378566602,-9.47315644963675
0.00016383799,0.0,0.0008646249771118164,12840,100,1.7804079,83.06708,12500,15.658716358244419,200000,3866.041,125.0,-3.718622176825121,-6.737166822595405,-9.130155537236172
0.003412885,0.029625,0.00034874677658081055,13199,150,1.9107828,87.30928,18750,23.50142695195973,300000,4229.994,125.0,-3.8162008976386055,-6.794837783631656,-8.643408092656736
0.0002527323,0.0,0.00035268068313598633,12739,200,1.9530498,79.78068,25000,31.324262086302042,400000,3629.7297,125.0,-3.83148186252637,-6.768565458991284,-8.827641785778216
0.0029043697,0.026,0.0005414485931396484,13038,250,2.0436816,72.22033,31250,39.19345606304705,500000,3018.289,125.0,-2.9846894497061616,-6.3682192904669135,-9.27053061114057
5.2125673e-05,0.0,0.0021173954010009766,12903,300,2.1700377,66.81098,37500,46.951988101005554,600000,2609.4377,125.0,-2.9259927255246736,-6.235489399125384,-9.237463789791635
0.00050705246,0.00075,0.0023522377014160156,12881,350,2.2525167,65.26197,43750,54.77554367110133,700000,2481.9673,125.0,-3.0231392354338857,-6.296469898859755,-9.21264704266649
0.00032657446,0.0,0.002711653709411621,13376,400,2.3624249,63.549503,50000,62.53781432658434,800000,2324.1694,125.0,-3.2798987103719424,-6.215686969164264,-9.125688578733097
0.0008829782,0.00125,0.019885361194610596,12847,450,2.471282,52.990223,56250,70.33949762023985,900000,1830.2047,125.0,-2.9813103221957302,-6.128511080384236,-9.063792771580783
0.0003923481,0.0,0.06319248676300049,12778,500,2.4652913,49.62758,62500,78.10677571594715,1000000,1579.7959,125.0,-3.062921411237474,-6.150419476411617,-9.082067417408432
0.0023757077,0.011125,0.09215831756591797,13400,550,2.5188117,50.710045,68750,85.90055357664824,1100000,1684.6179,125.0,-3.004078632879388,-6.218219999289394,-9.367327520671186
0.0016330694,0.009125,0.17538905143737793,12793,600,2.518233,41.535984,75000,93.66470621712506,1200000,1171.4911,125.0,-3.3093488256097383,-6.265956161133651,-9.05306687257998
0.00035145515,0.0,0.18378645181655884,12428,650,2.613584,38.804478,81250,101.43879622779787,1300000,1125.4221,125.0,-3.116126620748941,-6.340147068479382,-9.282210181432793
6.5215754e-05,0.0,0.350979745388031,13348,700,2.6115463,34.864735,87500,109.21085501275957,1400000,782.31696,125.0,-3.003587936600192,-6.140544232601558,-9.31872253647438
0.0001406764,0.0,0.5329943597316742,12248,750,2.5521631,20.94055,93750,117.11199173890054,1500000,436.2298,125.0,-3.0993979487084644,-6.260456907895998,-9.19576882480987
0.00077163853,0.001375,0.22929751873016357,12858,800,2.6019804,41.639164,100000,124.90261238999665,1600000,994.3723,125.0,-3.0202338059355376,-6.520285777591229,-9.304965759711312
0.0012004942,0.0027500002,0.2730531692504883,12890,850,2.6481466,32.39866,106250,132.70737244188786,1700000,680.3013,125.0,-3.588765380032254,-6.944327834791194,-8.282646368989946
0.0023912194,0.025625,0.2238258719444275,12962,900,2.6935658,33.67158,112500,140.54481653310359,1800000,692.5791,125.0,-4.322656523072073,-6.982616853395298,-8.252516651237277
0.00022776848,0.0,0.4473307728767395,12769,950,2.719077,18.98319,118750,148.36080935038626,1900000,366.50388,125.0,-3.950845460582761,-6.726246832376046,-8.914682045448677
2.8907565e-05,0.0,0.752335399389267,12764,1000,2.7237632,11.1137905,125000,156.1569430679083,2000000,301.17972,125.0,-3.0651748565591284,-6.2062299755199435,-9.26456040438375
5.910577e-05,0.0,0.8358566015958786,12341,1050,2.716331,11.399408,131250,163.96897718310356,2100000,206.09854,125.0,-2.9896039721603547,-6.041345093794497,-9.147687790157253
0.00027002834,0.0,0.8947986215353012,12366,1100,2.690463,7.0193663,137500,171.7827708479017,2200000,239.68369,125.0,-3.144275253701921,-6.099389090600251,-9.259398167202649
9.614009e-06,0.0,0.9244905561208725,12463,1150,2.6947558,9.826065,143750,179.581832960248,2300000,232.97902,125.0,-2.9867915001620013,-6.033181621145825,-9.179980860553652
1.6960807e-05,0.0,0.9013591408729553,12797,1200,2.6823993,-0.8664935,150000,187.39572156220675,2400000,195.6535,125.0,-3.0447191408941943,-6.016942101821919,-9.349011466346003
0.00020336936,0.0,0.9237532392144203,12744,1250,2.665798,-1.2466397,156250,195.17403982393444,2500000,201.31906,125.0,-2.9725205934626064,-5.811615330075309,-9.299210407494973
0.00076303055,0.002125,0.8693814128637314,11911,1300,2.4492073,-9.342231,162500,203.03120500966907,2600000,185.14478,125.0,-2.0512012669627286,-5.416797481844944,-9.238120411550806
0.003283447,0.038374998,0.9135562777519226,12830,1350,1.7419801,-29.650946,168750,210.85068956390023,2700000,734.21454,125.0,-0.013486488773331492,-3.954813526543222,-9.155228943310231
0.0024285414,0.026125003,0.9233454316854477,13102,1400,1.2001765,-33.684376,175000,218.67110335826874,2800000,806.57495,125.0,-0.005472945709228772,-2.3256823737746966,-7.460407504457567
0.002324909,0.024625,0.945293489843607,14273,1450,0.8533285,-19.386864,181250,226.42748260870576,2900000,324.18793,125.0,-0.0033135184655424138,-1.7583540464124332,-7.464803085915127
0.001967814,0.019875001,0.9060716331005096,12880,1500,0.67947674,-4.1551757,187500,234.2534502390772,3000000,295.29633,125.0,-0.0027073947127599805,-1.5697979830074429,-5.5092095221096065
0.0034676855,0.039875,0.9594916999340057,12707,1550,0.65028286,-0.85058594,193750,242.08771421946585,3100000,76.145935,125.0,-0.0015379764002867345,-1.5764035872638973,-6.534174708289182
0.005229027,0.066125005,0.9909228812903166,12825,1600,0.63152087,-0.4508329,200000,249.93237874284387,3200000,6.787238,125.0,-0.001355937396764375,-1.4822841468863175,-5.731207778457459
0.0027402611,0.030125,0.9936910597607493,12810,1650,0.6208229,0.1877062,206250,257.7297696080059,3300000,5.10449,125.0,-0.004184017642647351,-1.3375450932502204,-3.6229730031753666
0.0023394786,0.022499999,0.9913806058466434,12862,1700,0.5859379,0.93162614,212500,265.50857570394874,3400000,15.616625,125.0,-0.0018098499836150261,-1.324251611595975,-4.007250770107756
0.005042105,0.047375005,0.9904370624572039,12144,1750,0.51238614,0.3244132,218750,273.2841563746333,3500000,11.956051,125.0,-0.0016232625727806169,-1.2422386378100803,-3.3749911076252825
0.0029885666,0.030624999,0.9914108030498028,12969,1800,0.47910884,-0.19803782,225000,281.1130056399852,3600000,9.987567,125.0,-0.001874202929514493,-1.2321102501859722,-3.605892744304438
0.0012358864,0.01125,0.9970630498137325,12355,1850,0.47936717,-0.10056688,231250,288.9479223266244,3700000,3.4074636,125.0,-0.001567410783857441,-1.2616765214849763,-3.7135576577163936
0.0026909679,0.024875,0.9970591966994107,12680,1900,0.5075275,-0.062187158,237500,296.79604451544583,3800000,2.5753098,125.0,-0.0014173329601488236,-1.2286104917076484,-3.1050836855534367
0.0030142723,0.030500002,0.9910217467695475,12838,1950,0.52398205,0.88556534,243750,304.5985091663897,3900000,12.923003,125.0,-0.0014081982551158712,-1.1853099777283038,-3.439513653943837
0.0055684587,0.050624996,0.9920789655297995,12877,2000,0.60072607,0.9440678,250000,312.3957269228995,4000000,11.475751,125.0,-0.00196252874876408,-1.1987573206129207,-3.120939138372131
