misc/approxkl,misc/clipfrac,misc/explained_variance,misc/fps,misc/nupdates,misc/policy_entropy,misc/policy_loss,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,misc/value_loss,stats/eplenmean,stats/eprewmax,stats/eprewmean,stats/eprewmin
0.0009302069,0.004875,7.802248001098633e-05,521,1,1.412748,81.28505,125,3.833997119218111,2000,3843.2312,125.0,-2.982269684365737,-5.465001259852285,-7.931207158615227
0.0039143288,0.044125,1.8715858459472656e-05,1282,50,1.5979421,90.42463,6250,80.06997037306428,100000,4529.692,125.0,-2.982269684365737,-6.2698403602427515,-9.389460984344382
0.0029020226,0.03575,8.64267349243164e-06,1284,100,1.8405148,72.02207,12500,158.0986585598439,200000,3070.6628,125.0,-3.856151665125185,-6.534402097780153,-9.0225452329539
0.006737785,0.103250004,7.510185241699219e-06,1283,150,2.0130665,62.986988,18750,236.1266299430281,300000,2385.7908,125.0,-3.4682398271702537,-6.343908022217681,-9.199477859994808
0.0037309234,0.040874995,9.5367431640625e-06,1284,200,2.2429013,58.514534,25000,314.03040006943047,400000,2100.6128,125.0,-3.5000695738452547,-6.202232122101139,-9.427268887645834
0.004519446,0.057375,7.987022399902344e-06,1286,250,2.4251184,55.422844,31250,391.97027176246047,500000,2024.6008,125.0,-3.090273351243854,-6.282802434988415,-9.291186954827165
0.0023702718,0.011749998,9.5367431640625e-06,1279,300,2.7131252,49.795856,37500,469.7556529510766,600000,1549.0833,125.0,-2.9464232018650134,-6.214541394916535,-9.274307520225975
0.0053102844,0.078,9.357929229736328e-06,1290,350,2.9167662,40.816864,43750,547.2862141914666,700000,1148.9088,125.0,-3.0605212811531683,-6.088185328829691,-9.453714225106562
0.0042551034,0.048874997,6.794929504394531e-06,1293,400,3.1271458,46.785686,50000,624.8933114800602,800000,1408.5388,125.0,-3.051688039432776,-6.289010353896743,-9.114846556962828
0.0033685549,0.038000003,7.510185241699219e-06,1281,450,3.1962466,40.919548,56250,702.4108795393258,900000,1093.1809,125.0,-3.006268498508176,-6.265181332169902,-9.116361695718041
0.001681563,0.016375,5.364418029785156e-06,1291,500,3.3923957,38.58923,62500,779.9137043505907,1000000,990.1661,125.0,-3.0060065689896,-6.37919249356007,-9.138555076485634
0.00019352621,0.0,4.45246696472168e-05,1295,550,3.4404655,40.7737,68750,857.3515450786799,1100000,1195.0198,125.0,-3.1435454675750245,-6.300605033410663,-9.294466362464549
0.00022072303,0.0005,0.002131342887878418,1293,600,3.498272,37.79121,75000,934.6820267494768,1200000,1013.1773,125.0,-3.0890689627884838,-6.2617126156003495,-9.421237212466913
5.652362e-05,0.0,0.12282013893127441,1298,650,3.525609,30.07726,81250,1011.9786180704832,1300000,765.1066,125.0,-3.64537595040462,-6.168747982158075,-9.089531528369061
0.00026940735,0.0,0.24654346704483032,1283,700,3.6194363,23.32323,87500,1089.1670020520687,1400000,553.4048,125.0,-3.063886543686066,-6.152680164499895,-9.352446232806757
0.0012180967,0.003625,0.3829275965690613,1288,750,3.6182835,32.02432,93750,1166.2159718144685,1500000,813.4905,125.0,-3.131557804818045,-6.1491474214863775,-8.995996815078183
0.00088499696,0.000375,0.39236700534820557,1313,800,3.6496274,29.374647,100000,1243.170794999227,1600000,646.9732,125.0,-3.144075326027598,-6.204057187273397,-8.985463941702431
0.0003051085,0.0,0.6245883107185364,1304,850,3.656802,22.903435,106250,1320.118327703327,1700000,424.09537,125.0,-2.9991691629200563,-6.1864907835048575,-9.324987977138084
0.0024358337,0.015,0.6088542342185974,1314,900,3.6958442,23.957733,112500,1397.0220675952733,1800000,406.76028,125.0,-3.069443254154394,-6.361870396685715,-9.0673011725829
3.2177693e-05,0.0,0.7624121308326721,1299,950,3.724134,12.721852,118750,1473.6430804934353,1900000,351.03174,125.0,-3.3035716649847613,-6.205737995988507,-9.102849898650389
0.00038640475,0.0,0.8433445990085602,1297,1000,3.7380085,11.4415455,125000,1550.4567191358656,2000000,279.84286,125.0,-3.006675045990858,-6.038043528453941,-9.124318371871652
1.0573432e-05,0.0,0.8445715457201004,1311,1050,3.7454972,-1.4879875,131250,1627.213815215975,2100000,141.65565,125.0,-3.117514969477176,-5.938517596556383,-9.140629376137008
0.00022400984,0.0,0.9283555969595909,1310,1100,3.7377665,3.3680656,137500,1703.9713083058596,2200000,177.93214,125.0,-3.0048480001719,-5.938975768459463,-9.117132406473903
1.4755698e-05,0.0,0.8996192589402199,1319,1150,3.7310212,-0.72090566,143750,1780.7189999837428,2300000,160.73943,125.0,-3.3462643488742554,-5.908517874813859,-9.150480266179075
3.5717996e-05,0.0,0.8515259921550751,1304,1200,3.6956918,1.6687638,150000,1857.449549043551,2400000,111.60805,125.0,-3.104142924421915,-5.875530071701305,-9.189190178188722
0.0005828728,0.000125,0.8536624759435654,1292,1250,3.5857642,-0.794951,156250,1934.034069325775,2500000,96.521194,125.0,-3.0217861681243354,-5.706796144950533,-9.024395799883266
0.0031655997,0.02775,0.8374443799257278,1294,1300,3.4069388,-2.0249953,162500,2010.6761582102627,2600000,113.88189,125.0,-2.9453781918389677,-5.552531625846621,-8.747120897293737
0.0050410656,0.062125,0.7492559850215912,1290,1350,3.049822,-4.8948855,168750,2087.3208593912423,2700000,168.28502,125.0,-2.974736826578147,-5.170038002275915,-8.22319657393561
0.0034949295,0.038500004,0.8355411291122437,1299,1400,2.0859256,-38.38423,175000,2163.8667343426496,2800000,937.1375,125.0,-0.033387886487144094,-3.560479085717588,-7.221614108995772
