eprewmax,eprewmean,eprewmin,obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episodes,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.13618089258670807,-1.3039765357971191,-13.702754020690918,0.0,0.9999999403953552,0.15751322548474425,-72.46094512939453,69.42688751220703,-0.4966619312763214,0.8672424554824829,-69.01390075683594,67.91030883789062,-0.6013176441192627,0.7923992872238159,-34.22904968261719,-0.24689871072769165,0.8859248757362366,989.0,1.7271580696105957,72.71637177467346,989.0,1,6250,85.95038293944178,67.89376831054688,52.53252029418945,0.33685433864593506
0.6809786558151245,-0.3504492938518524,-5.577186107635498,0.0,0.9999999403953552,0.09769921704229322,-70.8657455444336,75.86971282958984,-0.009840910322964191,0.9701769948005676,-66.40469360351562,74.09085083007812,-0.00938382651656866,0.9852436780929565,-28.73638916015625,-0.16514453291893005,0.852006196975708,1408.0,0.7139113545417786,147.91351962089539,1408.0,2,12500,84.50884024690706,43.327518463134766,23.79092025756836,0.35527119040489197
0.7261779308319092,-0.14875651895999908,-1.57864248752594,0.0,0.9999999403953552,0.060598955937205407,-67.73551940917969,88.44253540039062,-0.002306597540155053,0.9771369099617004,-61.79539108276367,85.2483139038086,0.04583103954792023,0.9900897741317749,-21.906030654907227,-0.05756798014044762,0.7816070318222046,1414.0,0.3526631295681,224.24139189720154,1414.0,3,18750,83.61524980452992,24.898984909057617,15.646103858947754,0.2644250988960266
0.6705564260482788,-0.20254181325435638,-2.0059053897857666,0.0,0.9999999403953552,0.04235412222587577,-58.35137176513672,88.35894012451172,-0.03673747181892395,0.9805811643600464,-52.44713592529297,85.10282135009766,-0.002579732798039913,0.9823245406150818,-16.417343139648438,-0.005853491369634867,0.7639406323432922,1435.0,0.4746467173099518,301.5355966091156,1435.0,4,25000,82.90895098666515,10.821150779724121,10.344228744506836,0.2350194901227951
0.6964802145957947,-0.008423379622399807,-1.0073397159576416,0.0,0.9999999403953552,0.032055106170371106,-58.68467330932617,93.70121002197266,-0.0075441692024469376,0.9701711535453796,-53.35227966308594,90.98743438720703,0.0034066808875650167,0.9752361178398132,-11.327306747436523,0.024170659482479095,0.7474632859230042,1435.0,0.26076993346214294,379.29437041282654,1435.0,5,31250,82.38983343197867,3.8199760913848877,9.232604026794434,0.22933372855186462
0.7902876734733582,0.016977904364466667,-0.9154223203659058,0.0,0.9999999403953552,0.028447279136688076,-57.391117095947266,97.747314453125,-0.057472456246614456,0.9795767068862915,-51.459266662597656,94.2499008178711,-0.0582454539835453,0.967756986618042,-6.884180068969727,0.04164433106780052,0.7375038266181946,1441.0,0.269923597574234,456.94621205329895,1441.0,6,37500,82.06655184095483,-4.22681999206543,15.564823150634766,0.2979583144187927
0.7268792390823364,-0.06070541962981224,-1.025235652923584,0.0,0.9999999403953552,0.027886755354071244,-51.89917755126953,98.3879165649414,-0.07551144808530807,0.9800596237182617,-46.49809265136719,96.17034912109375,-0.08084913343191147,0.9828864932060242,-3.169713258743286,0.05284237861633301,0.730573296546936,1453.0,0.2752982974052429,534.3669173717499,1453.0,7,43750,81.87258338368255,-10.66561508178711,9.82021713256836,0.17479851841926575
0.6021785736083984,-0.015131354331970215,-1.200659990310669,0.0,0.9999999403953552,0.028447279136688076,-52.381744384765625,107.1863784790039,-0.25796663761138916,0.939664900302887,-48.2231330871582,105.58515167236328,-0.17749786376953125,0.9646539688110352,0.42003706097602844,0.05981118604540825,0.7204412221908569,1482.0,0.2430480271577835,611.2281205654144,1482.0,8,50000,81.80251908853224,-18.18766975402832,10.759269714355469,0.08440122753381729
0.5905234217643738,0.11165885627269745,-0.9478967785835266,0.0,0.9999999403953552,0.03335667202186391,-50.74090576171875,115.08855438232422,-0.1316339671611786,0.9725598096847534,-45.32280731201172,113.55179595947266,-0.0645206868648529,0.982075572013855,3.8008151054382324,0.06422030180692673,0.7257023453712463,1502.0,0.18549874424934387,688.1148910522461,1502.0,9,56250,81.7450700913972,-24.0612850189209,10.629343032836914,0.37473127245903015
0.705527126789093,0.23309218883514404,-0.23535548150539398,0.0,0.9999999403953552,0.0347110866662064,-41.66482162475586,108.86048889160156,-0.15086226165294647,0.9625844359397888,-35.09677505493164,106.78352355957031,-0.06250125914812088,0.9752910137176514,7.31935453414917,0.06882655620574951,0.7340726256370544,1502.0,0.15586349368095398,765.2338500022888,1502.0,10,62500,81.67437966814074,-31.959619522094727,7.072552680969238,0.2406654804944992
