misc/approxkl,misc/clipfrac,misc/explained_variance,misc/fps,misc/nupdates,misc/policy_entropy,misc/policy_loss,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,misc/value_loss,stats/eplenmean,stats/eprewmax,stats/eprewmean,stats/eprewmin
0.0002117717,0.0,-0.003493189811706543,5039,1,1.4118592,1.4907497,125,0.39685178734362125,2000,0.99952465,125.0,-0.08913745588303947,-0.10307033244011446,-0.1243116115100941
0.00020771085,0.0,0.006290256977081299,5990,50,0.8754604,-0.12617108,6250,15.023972179740667,100000,0.010666897,125.0,-0.02325581577016522,-0.06198818422557253,-0.13121696121087575
0.00026562586,0.0,-0.008201837539672852,5772,100,0.47574872,-0.037559405,12500,31.91533161699772,200000,0.0022483421,125.0,-0.01108693592990798,-0.022587397433215514,-0.04281398407579566
0.0017880951,0.0042499998,-0.006684780120849609,5799,150,0.17221098,-0.009815721,18750,48.83493038266897,300000,0.00060749805,125.0,-0.005376357592795732,-0.01127353940712144,-0.02059864854422632
0.0027702646,0.01675,-0.006678581237792969,5889,200,-0.08406619,-0.0048695393,25000,65.69079501926899,400000,0.00022602074,125.0,-0.003891310581872049,-0.006468903789175187,-0.010390058752783878
0.0043059974,0.05025,0.030403554439544678,6033,250,-0.31337294,-0.0028103874,31250,82.65372443199158,500000,7.0164795e-05,125.0,-0.0023830726350157062,-0.00395206386622635,-0.006621815876509234
0.0016215388,0.006375,-0.00496363639831543,5864,300,-0.52534306,-0.00040902523,37500,99.4005076289177,600000,4.069507e-05,125.0,-0.0014660440818535902,-0.002533743058536345,-0.003972316633340755
0.002103341,0.00825,0.012993097305297852,5949,350,-0.73013204,-0.0015865875,43750,116.28926341980696,700000,1.7492093e-05,125.0,-0.000990289384509888,-0.0016836083114487794,-0.0025975428231903397
0.00017743491,0.0,0.0020876526832580566,5770,400,-0.92588496,-0.0010183088,50000,133.23615111783147,800000,8.127797e-06,125.0,-0.0006874180401984335,-0.0011127505491210527,-0.001721083242005037
2.2715343e-05,0.0,-0.004982709884643555,5903,450,-1.1210634,-0.00062414876,56250,150.185842724517,900000,2.9658074e-06,125.0,-0.00046479126067641995,-0.0007606705243329456,-0.0011729247925507842
0.0017020495,0.0072500003,0.013560891151428223,5876,500,-1.3152674,-4.582437e-05,62500,167.0985748115927,1000000,2.4042233e-06,125.0,-0.00032654987555480783,-0.0005134102477111842,-0.0007834465639267933
0.0016129632,0.0057500005,0.012001574039459229,5588,550,-1.5055124,0.0009108022,68750,183.99719781801105,1100000,5.1699535e-06,125.0,-0.00020443371598375973,-0.00035033013491659866,-0.0005197458976731489
0.00041705227,0.0,-0.002417445182800293,5827,600,-1.6973757,-0.00042640013,75000,200.97139850445092,1200000,1.3901141e-06,125.0,-0.0001419701832661497,-0.00024085703543870075,-0.00036771406935685836
0.0011312489,0.0033750003,-0.008707046508789062,5863,650,-1.8905494,-0.00017915682,81250,217.8913358822465,1300000,4.0870145e-06,125.0,-9.493510330286757e-05,-0.0001635683901420316,-0.0002672326118460079
0.00027467636,0.0,-0.018899083137512207,6003,700,-2.0804496,8.179836e-06,87500,234.8568167835474,1400000,1.2092548e-07,125.0,-6.975165724737323e-05,-0.00011113598789129995,-0.00018161559814773
0.0008754054,0.003,-0.008707523345947266,5928,750,-2.2724228,-0.0003268386,93750,251.8794906195253,1500000,7.019514e-07,125.0,-4.525874159468236e-05,-7.581243621883963e-05,-0.00012114753922560716
0.002989009,0.020375002,-0.020186781883239746,5986,800,-2.4609098,7.6413555e-05,100000,268.72267370298505,1600000,6.7798965e-08,125.0,-2.9919730618176388e-05,-5.183089368736092e-05,-8.621492799102872e-05
0.0003053867,0.0,0.01058119535446167,5951,850,-2.6460075,-5.9870927e-05,106250,285.6579642351717,1700000,4.9645145e-08,125.0,-2.121795194071637e-05,-3.613212236517013e-05,-5.836574606730999e-05
0.0027732032,0.02025,-0.011656761169433594,5928,900,-2.8306468,7.2074676e-05,112500,302.52229755558074,1800000,1.1827526e-07,125.0,-1.591356142383489e-05,-2.479517852208275e-05,-3.626779225338956e-05
0.0015609245,0.003125,0.0017428994178771973,6096,950,-3.006487,1.8165965e-05,118750,319.28874601610005,1900000,1.762814e-08,125.0,-1.060760810865778e-05,-1.7271666446319268e-05,-2.8184623299542564e-05
0.00015296873,0.0,0.005655348300933838,6061,1000,-3.1872466,-3.8423765e-05,125000,336.10620914027095,2000000,5.9343606e-09,125.0,-6.785113321307747e-06,-1.2028249678167033e-05,-1.9930231148774787e-05
0.0015155711,0.011125,-0.44061386585235596,5842,1050,-3.3641322,6.654667e-06,131250,353.0371682886034,2100000,5.320404e-08,125.0,-5.034407781085997e-06,-8.426575713020822e-06,-1.3314128168994383e-05
0.0009504879,0.00225,0.07953327894210815,5749,1100,-3.521202,-3.7482645e-05,137500,369.8999237008393,2200000,1.2238487e-09,125.0,-3.5515353788424632e-06,-5.9955408376056745e-06,-9.752346085149368e-06
0.00049901835,0.0011250001,0.03406023979187012,5918,1150,-3.6717844,6.501182e-06,143750,386.78968581557274,2300000,7.7129186e-10,125.0,-2.4514656664681677e-06,-4.442064228815387e-06,-6.796064903723875e-06
0.0008391752,0.00025,0.059751808643341064,5766,1200,-3.83016,-3.764034e-05,150000,403.62846023216844,2400000,4.5989783e-08,125.0,-2.054693232707534e-06,-3.2559743406574533e-06,-4.8130583532541376e-06
0.0026265741,0.0225,-0.036893606185913086,6005,1250,-3.9818032,4.642697e-05,156250,420.49116718396544,2500000,3.173327e-08,125.0,-1.440376490140907e-06,-2.40573330272135e-06,-3.84565303581892e-06
0.002110636,0.01575,-0.19326424598693848,5926,1300,-4.1510134,-3.5074154e-06,162500,437.3122069668025,2600000,8.1855404e-11,125.0,-9.876742730709257e-07,-1.7850255017735206e-06,-3.1568719733542394e-06
0.0014315115,0.009249999,0.017530381679534912,5870,1350,-4.2540607,-5.003203e-06,168750,454.1960798446089,2700000,6.404314e-11,125.0,-8.689117039415979e-07,-1.3202679103761408e-06,-1.9947011823181324e-06
