misc/approxkl,misc/clipfrac,misc/explained_variance,misc/fps,misc/nupdates,misc/policy_entropy,misc/policy_loss,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,misc/value_loss,stats/eplenmean,stats/eprewmax,stats/eprewmean,stats/eprewmin
0.012068285,0.16125,0.0005116462707519531,1987,1,5.6897454,11.795652,125,1.0060646161437035,2000,301.65765,98.0625,-0.03318272147785253,-0.7575756782879111,-1.82616808655151
0.016432716,0.1775,0.2376617193222046,2132,50,6.181547,0.59642303,6250,40.998576778918505,100000,18.845287,114.7475,0.01022836723961928,-0.2977794987015001,-1.8514462038402075
2.117413,0.44087496,0.5289207994937897,3178,100,5.7585325,0.76637113,12500,81.1991361360997,200000,16.698696,125.14125,0.06562756777313847,-0.04213729463944389,-1.0333229208639163
0.016469909,0.22225001,0.941204659640789,2889,150,4.69313,-0.17133635,18750,120.88622376695275,300000,0.19860499,125.81,0.12561695090955985,0.04832829560769754,-0.9225256752831987
0.023564141,0.268625,0.9480085261166096,2417,200,4.316226,-0.16060658,25000,159.95557373948395,400000,0.15121907,125.82125,0.1601466549889395,0.08633467283568415,-0.986729179332599
0.023208877,0.26687497,0.8636889904737473,3260,250,4.876811,0.34225836,31250,197.89456904307008,500000,0.2957725,124.71,0.19800531528206658,0.041409334781908225,-1.0113505761736086
0.32874966,0.6385,0.8889391347765923,2683,300,5.026985,4.9662175,37500,236.1620272975415,600000,56.511047,123.5025,0.14260422109226384,-0.015184615564599465,-1.9661901188044997
1.2200974,0.51225,0.8408124297857285,2384,350,5.2229414,0.89478976,43750,274.30154618248343,700000,12.990093,125.13625,0.15369663078705958,-0.007593992853227494,-1.1756420841423025
0.021318708,0.22687499,0.7668608576059341,2407,400,4.991956,-0.25875664,50000,312.5739694945514,800000,0.64577293,125.4725,0.15719714762435855,0.06951046485471503,-1.1012771268000106
0.092464544,0.31550002,0.6728451251983643,2266,450,4.9773173,-0.23523611,56250,350.7616872563958,900000,1.3953413,125.22375,0.1729001654872745,0.09140806437653869,-1.079253956212635
0.03619891,0.318625,0.8491034954786301,2239,500,5.0918016,0.20275064,62500,389.80753997154534,1000000,0.5230231,125.365,0.17730597383565205,0.09485267374544933,-1.7348352638114295
0.026844174,0.30137503,0.7962328046560287,2232,550,5.0600953,-0.17095666,68750,429.4717075265944,1100000,0.96343404,125.925,0.19753066658349336,0.12502412777757427,-0.8766076093535872
1.8112704,0.425625,0.9220574870705605,2216,600,4.725296,0.23672341,75000,469.2002264801413,1200000,1.3988653,125.86125,0.1993383186478664,0.1427770493281351,-1.0028270584710193
0.058921836,0.422125,0.8702111840248108,2233,650,4.6390934,0.15232159,81250,508.94033004529774,1300000,1.0310032,125.96,0.20571180248167117,0.1519632711107093,-0.7465078176104826
0.056735277,0.392375,0.8384813964366913,2288,700,4.829763,0.06044898,87500,548.0263928826898,1400000,1.1840894,126.0,0.22151348757296302,0.16640485382774206,-0.14441545231851932
0.053630672,0.36637494,0.9619353152811527,3036,750,4.7881846,0.0641566,93750,587.0270316395909,1500000,0.11775781,125.9875,0.21896143066292995,0.17075122309523003,-0.8173692407012879
0.03517397,0.31325,0.8730390071868896,2185,800,5.2332687,0.1289288,100000,627.381314938888,1600000,0.77277726,124.9975,0.2249097960075735,0.11715814267773796,-1.7018906194109074
0.58965105,0.42325002,0.9335715621709824,3131,850,4.9726443,0.6062849,106250,666.1727454159409,1700000,8.266047,125.95625,0.2065671018617352,0.14301758390536556,-0.9087049556889136
0.08692218,0.37762505,0.9075815454125404,2402,900,4.8597064,-0.09677543,112500,704.9608745314181,1800000,1.0298634,125.93625,0.21321334172183268,0.1532098548497386,-0.9664233529695074
0.04050075,0.343875,0.959779292345047,2261,950,4.5593147,-0.028105792,118750,743.9289962630719,1900000,0.18690887,125.97125,0.2132927623492578,0.16506261163882788,-1.0293040045710253
0.023841243,0.267125,0.9702841397374868,2216,1000,4.8232026,-0.16763489,125000,783.7020971085876,2000000,0.15889029,125.88125,0.21192539205055927,0.15525530547823607,-1.0010624204624794
0.027913883,0.29975,0.9757709335535765,2177,1050,4.91858,-0.19973499,131250,823.7036179117858,2100000,0.12070854,125.83625,0.230987311771959,0.1604235380662696,-0.9882127390816362
0.3185625,0.4315,0.8719987869262695,2221,1100,4.8889728,0.6953623,137500,862.9863641373813,2200000,4.278419,125.9075,0.21679779846848543,0.15749049760284256,-0.9656168080173234
0.048548646,0.3585,0.9165132790803909,2590,1150,4.6893077,0.0918196,143750,901.5546651314944,2300000,0.3434009,125.9075,0.21509393780091404,0.15216405083822593,-1.0630343279716274
0.038961466,0.363375,0.9615347422659397,2587,1200,4.6090803,-0.08411748,150000,940.5677914526314,2400000,0.11421668,125.98375,0.21994927206068235,0.17726769794330066,-0.8246852180259279
0.20107393,0.54324996,0.9991817462723702,2367,1250,4.877102,0.39123315,156250,980.1217543110251,2500000,1.1587052,121.45625,0.2197439333721845,0.03856572203068481,-2.6156979464344086
0.045515597,0.409625,0.9800284374505281,2047,1300,4.9997087,-0.18125112,162500,1022.6910751778632,2600000,1.7326208,69.35625,0.21470791468320777,-1.3300610069983698,-1.7394000090185209
0.10164537,0.546625,0.9871085220947862,2105,1350,4.800822,0.18996869,168750,1065.6451806705445,2700000,1.0772506,59.22375,-0.8240075556185096,-1.63629363000474,-1.747634300104494
0.036861546,0.35775,0.9902172358706594,2155,1400,4.5922008,0.049592756,175000,1108.612082079053,2800000,0.9232709,65.77125,-0.8243703569507945,-1.3604261381444334,-1.7126831041047124
