eplenmean,eprewmax,eprewmean,eprewmin,explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
125.0,-0.08576116527308977,-0.10252741288985184,-0.12033158434689803,0.005726814270019531,8147,1,1.4189425706863403,-0.22756457328796387,2000,0.49900317192077637
125.0,-0.06363370673781749,-0.09528189670874773,-0.1330630684502281,-0.012287497520446777,9961,50,1.3703110218048096,-0.2267429232597351,100000,0.4982024133205414
125.0,-0.050984523842334976,-0.08646113072400319,-0.12115122727080109,-0.016985058784484863,10010,100,1.3211387395858765,-0.14389309287071228,200000,0.48485416173934937
125.0,-0.05111785045308737,-0.07871621854921206,-0.11136107298089058,0.11018550395965576,10003,150,1.2721526622772217,-0.22385534644126892,300000,0.4425075054168701
125.0,-0.04713486413385502,-0.07140991475680178,-0.10074825793755661,-0.18304932117462158,10010,200,1.2239964008331299,-0.1494593620300293,400000,0.5040987133979797
125.0,-0.041591377683728836,-0.06536186628338937,-0.09690112753040354,-0.12908971309661865,10025,250,1.1743905544281006,-0.17507824301719666,500000,0.49743637442588806
125.0,-0.03673092649193087,-0.05866683317670944,-0.08238786085623528,-0.30213451385498047,10036,300,1.1263760328292847,-0.2654104232788086,600000,0.45726630091667175
125.0,-0.03695902874228079,-0.05617267733349717,-0.08533877335314886,0.0003540515899658203,10045,350,1.084442377090454,-0.22701120376586914,700000,0.41342827677726746
125.0,-0.03292100235685596,-0.051493516689176747,-0.08346837788882312,0.0015944242477416992,10047,400,1.0411803722381592,-0.22249557077884674,800000,0.4767398536205292
125.0,-0.029500173624316957,-0.04756138440120278,-0.07946376166836804,-0.04601120948791504,10037,450,1.007431149482727,-0.09662725776433945,900000,0.31540969014167786
125.0,-0.030961717447606854,-0.04653013817482111,-0.0686533257222951,-0.12810230255126953,10033,500,0.9736783504486084,-0.132102832198143,1000000,0.39148640632629395
125.0,-0.0260798597440174,-0.04189358948388378,-0.06139805481325347,-0.25914525985717773,10026,550,0.9437979459762573,-0.1093408465385437,1100000,0.35342374444007874
125.0,-0.028164267508143843,-0.0439222232548155,-0.06849280266383327,-0.28234291076660156,10035,600,0.9158780574798584,-0.01052037999033928,1200000,0.32185760140419006
125.0,-0.025728655687401958,-0.04089445363871676,-0.05763251354504692,-0.6620750427246094,10039,650,0.8784798383712769,-0.23647542297840118,1300000,0.4570065438747406
125.0,-0.021564543591548014,-0.038516676829818755,-0.06674339269216138,-0.48268210887908936,10048,700,0.8478358387947083,-0.11304869502782822,1400000,0.3376957178115845
125.0,-0.023950671965108215,-0.03604253233715558,-0.05849183378165593,-0.5877881050109863,10041,750,0.8177230358123779,-0.0772908627986908,1500000,0.3385644555091858
125.0,-0.021933532170477103,-0.03459602364797886,-0.04999857535584073,-1.2861099243164062,10031,800,0.7860212922096252,-0.20460422337055206,1600000,0.4308195114135742
125.0,-0.02063635729241102,-0.036058829786267683,-0.06738816758156004,-0.2967623472213745,10032,850,0.7641030550003052,-0.11285548657178879,1700000,0.3580889403820038
125.0,-0.0216525845728862,-0.036189578559783886,-0.055385985388594676,-0.5909918546676636,10036,900,0.7381900548934937,-0.03659356012940407,1800000,0.3495233654975891
125.0,-0.02158137871596049,-0.03375356786427046,-0.05270307609521456,-0.8852567672729492,10033,950,0.7097931504249573,-0.09030134230852127,1900000,0.447839617729187
125.0,-0.017233688006008007,-0.02826978147394956,-0.04501187103627694,-0.5568579435348511,10034,1000,0.6808210015296936,-0.020755542442202568,2000000,0.3486766517162323
125.0,-0.01847863263515403,-0.02937649748422607,-0.04322128083949692,-0.8106249570846558,10039,1050,0.6546324491500854,-0.061831165105104446,2100000,0.32344719767570496
125.0,-0.014981743205977211,-0.025616559234662422,-0.04168575937720436,-0.676343560218811,10049,1100,0.6220241189002991,0.022528506815433502,2200000,0.3945165276527405
125.0,-0.01974671246258988,-0.0328775270662186,-0.05382677464870129,-0.7353228330612183,10054,1150,0.603103756904602,-0.048646435141563416,2300000,0.32793474197387695
125.0,-0.014752603812780965,-0.029363831541459204,-0.043013287876540365,-0.7317076921463013,10057,1200,0.575454592704773,-0.10444092005491257,2400000,0.39041903614997864
125.0,-0.013494937955851143,-0.021478229079248942,-0.03460014974058552,-0.5077018737792969,10061,1250,0.556320071220398,-0.031330496072769165,2500000,0.3238266110420227
125.0,-0.014662552243094214,-0.023315917587212437,-0.03601153531349902,-0.43123626708984375,10059,1300,0.5365977883338928,0.0027070026844739914,2600000,0.2916710078716278
125.0,-0.014575690790089291,-0.02534785112364627,-0.04000340154427049,-0.939185380935669,10064,1350,0.5137025117874146,-0.08918727189302444,2700000,0.3458322286605835
