eplenmean,eprewmax,eprewmean,eprewmin,explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
125.0,-3.9692638137699405,-6.067103689730429,-8.648800288685164,-0.002749800682067871,3593,1,1.4189425706863403,0.4004782438278198,2000,1.1806713342666626
125.0,-3.8147749628846905,-6.139131449225731,-9.396501188639883,0.021132290363311768,3850,50,1.4128729104995728,-0.05531987547874451,100000,0.7941541075706482
125.0,-3.117156488531765,-6.287940077850191,-9.439926906193195,0.0194399356842041,3858,100,1.4324448108673096,-0.5596392750740051,200000,0.8768687844276428
125.0,-3.087058588502921,-5.856081115347306,-9.200063210059906,0.027655422687530518,3860,150,1.4361578226089478,-0.2823616862297058,300000,0.6360757946968079
125.0,-1.0426962204478756,-4.528285963784586,-7.301858754202424,0.029488801956176758,3858,200,1.4265830516815186,-0.8972801566123962,400000,0.9829765558242798
125.0,-0.006719069393641454,-3.2086706074293327,-6.6552440152098296,0.053159117698669434,3861,250,1.4169095754623413,-0.3643680214881897,500000,0.1404564082622528
125.0,-0.007709401934960683,-3.191159288604585,-6.6907002149727,0.05018925666809082,3820,300,1.402579426765442,-0.48860204219818115,600000,0.18672329187393188
125.0,-0.00487279066221433,-1.6812483453918947,-5.654395694549535,0.06524264812469482,3826,350,1.3931775093078613,0.5034210681915283,700000,0.3137253522872925
125.0,-0.006404953100736998,-2.2211625612563193,-5.434811195539855,0.049831271171569824,3831,400,1.3830842971801758,-0.950989842414856,800000,0.49016863107681274
125.0,-0.005778700561742779,-3.1220060047894163,-8.14448513718596,0.04255485534667969,3834,450,1.3871550559997559,-0.19936789572238922,900000,0.1336008608341217
125.0,-0.007507467430223271,-2.180392991301393,-6.4918444833064095,0.03762859106063843,3837,500,1.3807265758514404,0.578464150428772,1000000,0.3384871482849121
125.0,-0.01245463225346596,-4.677931551276959,-8.2548600472138,0.047109901905059814,3840,550,1.3725003004074097,-0.3653380870819092,1100000,0.11552287638187408
125.0,-0.003959070273695801,-3.0906757865737773,-6.390584101213062,0.03954625129699707,3837,600,1.3772673606872559,0.22025014460086823,1200000,0.300476610660553
125.0,-0.009451244059786975,-2.4675075570891263,-6.243479043861876,0.05904865264892578,3840,650,1.3782049417495728,-0.0065566361881792545,1300000,0.05629322677850723
125.0,-0.005417058074627735,-2.4390090604756134,-7.998280132192602,0.022291958332061768,3842,700,1.3724253177642822,0.31073370575904846,1400000,0.3591183125972748
125.0,-0.009538817002136227,-4.7765759587489365,-8.228375401565575,0.03156167268753052,3844,750,1.3657749891281128,-0.06132655218243599,1500000,0.14544594287872314
125.0,-0.004247285231969024,-2.3132078405894214,-7.706416502787587,0.04152071475982666,3845,800,1.3571968078613281,0.2695249915122986,1600000,0.13992968201637268
125.0,-0.013215867640826464,-3.1501595543591763,-7.706358146075505,0.04010277986526489,3847,850,1.341552972793579,0.35765910148620605,1700000,0.22562891244888306
125.0,-0.005762460140736978,-3.5194753941463786,-7.7025070516532494,0.03616988658905029,3834,900,1.331829309463501,-0.27014702558517456,1800000,0.25395241379737854
125.0,-0.015824675010485005,-5.957871244886325,-8.267775587167757,0.016276776790618896,3836,950,1.3268647193908691,0.3151342272758484,1900000,0.7113578915596008
125.0,-0.008512889428336525,-6.615121204360134,-8.294347665651857,0.021172523498535156,3838,1000,1.3195301294326782,0.03922288492321968,2000000,0.4905979633331299
125.0,-0.010138541161095178,-7.133045345365446,-8.298891316279382,0.0121535062789917,3835,1050,1.3225902318954468,0.08917833119630814,2100000,0.8739323616027832
125.0,-5.022470201953279,-7.429403498375032,-8.296991518298613,0.00878232717514038,3837,1100,1.3238829374313354,0.19402946531772614,2200000,0.8662267923355103
125.0,-5.006795611513108,-7.65154072874489,-8.290805193505996,0.009713470935821533,3838,1150,1.305631160736084,-0.06875687092542648,2300000,0.8497952222824097
125.0,-5.562199743300178,-7.668036569742066,-8.299370040520174,0.010313928127288818,3840,1200,1.3030723333358765,-0.012169304303824902,2400000,0.8284646272659302
125.0,-6.020562507367353,-7.68699208525404,-8.271815499742543,0.008578062057495117,3840,1250,1.3027044534683228,0.053469862788915634,2500000,0.8962361812591553
125.0,-5.474805282587589,-7.6615797394231935,-8.261519505580813,0.010951519012451172,3841,1300,1.3026459217071533,-0.085814468562603,2600000,0.8170912265777588
125.0,-5.965278685723693,-7.654201546458534,-8.260605161165184,0.01067417860031128,3843,1350,1.3296093940734863,-0.028978392481803894,2700000,0.8248816132545471
125.0,-5.460628382778574,-7.672825049520652,-8.275396986736927,0.009412884712219238,3840,1400,1.3563209772109985,0.12006718665361404,2800000,0.8343533277511597
125.0,-5.24241785796646,-7.654507697264169,-8.295028732420441,0.012971818447113037,3837,1450,1.36073899269104,-0.06779855489730835,2900000,0.775436282157898
125.0,-5.3627529092803465,-7.685518266895742,-8.28825032090452,0.008970379829406738,3831,1500,1.3580039739608765,0.09296312183141708,3000000,0.8883763551712036
125.0,-4.748002953830374,-7.661307976939161,-8.280828340872937,0.013797581195831299,3832,1550,1.3466681241989136,0.12126176804304123,3100000,0.8221251368522644
125.0,-3.7817082412066956,-7.324029927273359,-8.286491381869487,0.022899270057678223,3832,1600,1.3522425889968872,0.14058718085289001,3200000,0.6144542098045349
125.0,-3.57136633582572,-7.03847896986507,-8.260325473887582,0.016640841960906982,3833,1650,1.346679925918579,0.018640806898474693,3300000,0.7205876708030701
125.0,-3.461761250237865,-7.039388226098499,-8.283664666841519,0.01503831148147583,3834,1700,1.3516839742660522,0.5545775294303894,3400000,0.9062958359718323
125.0,-2.4763423537042963,-6.989185800432749,-8.29245191681166,0.021091997623443604,3835,1750,1.3523248434066772,-0.23996268212795258,3500000,0.6878198385238647
125.0,-2.8660811716438657,-6.847112795397443,-8.274610487246889,0.022722184658050537,3836,1800,1.3616225719451904,0.01495434995740652,3600000,0.6292590498924255
125.0,-3.442106634769512,-6.839371852415237,-8.29369626416286,0.02600574493408203,3837,1850,1.3662828207015991,-0.25046950578689575,3700000,0.5834205150604248
125.0,-3.8183757226921626,-6.841835629968557,-8.24761667348161,0.02809089422225952,3838,1900,1.3690377473831177,-0.9574024081230164,3800000,0.8959397077560425
125.0,-3.820696534708905,-6.927113991951915,-8.2675827780506,0.02878129482269287,3839,1950,1.3811922073364258,0.27828094363212585,3900000,0.5448874831199646
125.0,-3.7964856269093663,-6.8474452986215155,-8.297645704299063,0.025594115257263184,3840,2000,1.380107045173645,0.17412948608398438,4000000,0.526024341583252
125.0,-3.784428919417626,-6.984345125267684,-8.289913029304946,0.019299626350402832,3835,2050,1.3876867294311523,0.04339117556810379,4100000,0.6741954684257507
125.0,-3.1678620674486213,-7.034210761141749,-8.297282729118043,0.017486512660980225,3835,2100,1.3954466581344604,0.7056928873062134,4200000,0.9628651738166809
125.0,-3.7924312425747932,-6.976891138839803,-8.263725633438733,0.013939440250396729,3836,2150,1.3918144702911377,0.23918932676315308,4300000,0.7794525027275085
125.0,-3.798738767212861,-7.05548891084413,-8.297787580376884,0.020616471767425537,3837,2200,1.3889970779418945,0.2594309151172638,4400000,0.6635342836380005
125.0,-2.754267497181655,-7.002217994565856,-8.297498911075419,0.018972039222717285,3837,2250,1.3980803489685059,0.25627100467681885,4500000,0.6968086957931519
125.0,-3.6129619944028315,-7.000464583883575,-8.253409031405377,0.021127939224243164,3838,2300,1.4016923904418945,-0.15084832906723022,4600000,0.6757221817970276
125.0,-2.3035172005245714,-7.03858145348326,-8.297966125515815,0.018230915069580078,3837,2350,1.409731149673462,0.9370968341827393,4700000,1.1391029357910156
125.0,-2.1435872069982063,-7.002360729310474,-8.299155906333631,0.022258102893829346,3838,2400,1.4077543020248413,0.06616029143333435,4800000,0.5873973369598389
125.0,-2.9669939994691843,-6.986189143173266,-8.268858279482117,0.025389134883880615,3839,2450,1.398590326309204,-0.18560561537742615,4900000,0.5719001293182373
125.0,-3.028653271044901,-7.011872689035295,-8.292603304747692,0.019844651222229004,3839,2500,1.3953830003738403,0.12013562023639679,5000000,0.6283115744590759
125.0,-3.815134313202707,-6.998849128052898,-8.27942750119768,0.02431046962738037,3840,2550,1.3894765377044678,-0.34335994720458984,5100000,0.6274470090866089
125.0,-3.637745204905346,-7.051964784933573,-8.272813997967857,0.015492796897888184,3840,2600,1.387634515762329,-0.15076683461666107,5200000,0.7113234400749207
125.0,-3.042350146378564,-7.000537943191152,-8.29745305056395,0.019194483757019043,3836,2650,1.4026466608047485,0.2281339317560196,5300000,0.6800306439399719
125.0,-2.9316886119359364,-6.976734325475195,-8.265354694994135,0.022244632244110107,3837,2700,1.3980095386505127,0.14584624767303467,5400000,0.6011113524436951
125.0,-3.7367487957359393,-7.055203197288376,-8.271605265300508,0.019827663898468018,3837,2750,1.398653268814087,-0.029376789927482605,5500000,0.677665650844574
125.0,-2.9598814829634077,-6.9499427984634,-8.293790460419997,0.027701497077941895,3838,2800,1.397971272468567,0.11204130202531815,5600000,0.5548349022865295
125.0,-2.664130476713942,-7.07891350286783,-8.270475954005457,0.020730257034301758,3838,2850,1.3980990648269653,0.1694728136062622,5700000,0.6834824085235596
125.0,-3.796019565572303,-7.08003932061197,-8.296013259380315,0.010259389877319336,3839,2900,1.4079500436782837,0.486533522605896,5800000,0.9467043280601501
125.0,-1.9986699063432907,-6.9932601700348656,-8.298211540906971,0.019096851348876953,3839,2950,1.4081754684448242,0.4122658669948578,5900000,0.7223038077354431
125.0,-3.137562398538967,-7.012561642788935,-8.27219055685766,0.027329564094543457,3840,3000,1.406882405281067,-0.851498544216156,6000000,0.9732463955879211
125.0,-3.3555090660910514,-6.982350438087774,-8.282450960942164,0.025283515453338623,3840,3050,1.408141851425171,-0.06424975395202637,6100000,0.5753976702690125
125.0,-3.730431542719021,-7.010618075652735,-8.272647352941679,0.017346441745758057,3841,3100,1.4017748832702637,0.4654330909252167,6200000,0.8219664096832275
125.0,-3.044766602218382,-7.03593469131001,-8.280642808845538,0.01907503604888916,3839,3150,1.4058318138122559,-0.38508039712905884,6300000,0.6933095455169678
125.0,-2.611825253902889,-7.0482431142061035,-8.296544808365073,0.02550482749938965,3840,3200,1.3981847763061523,-0.11227107048034668,6400000,0.5674092769622803
125.0,-2.9641761173828325,-7.040537092536489,-8.295000599550836,0.02433454990386963,3836,3250,1.396272897720337,-0.6947084665298462,6500000,0.8316218852996826
125.0,-3.1848734280391877,-7.008502124813578,-8.263930646631332,0.018163323402404785,3836,3300,1.4141955375671387,-0.1644439399242401,6600000,0.6538368463516235
125.0,-2.392228087946803,-7.044468156757374,-8.297508249353486,0.018275856971740723,3837,3350,1.414855718612671,0.062035124748945236,6700000,0.6886606216430664
125.0,-3.4046071907885613,-6.994120682937471,-8.266332659728903,0.01802968978881836,3837,3400,1.4218112230300903,-0.05955659970641136,6800000,0.694399356842041
125.0,-3.138721931810225,-7.007095112450796,-8.279458579344462,0.028490722179412842,3837,3450,1.4245604276657104,-0.1402207911014557,6900000,0.4739846885204315
