eplenmean,eprewmax,eprewmean,eprewmin,explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
125.0,-0.07097686068904219,-0.10246299164529334,-0.12558061870068934,0.001647651195526123,6807,1,1.4189425706863403,-0.24868182837963104,2000,0.5004202127456665
125.0,-0.05964097999391154,-0.09532578452631188,-0.14321134142842704,-0.01049196720123291,9062,50,1.3697397708892822,-0.21020403504371643,100000,0.502249538898468
125.0,-0.049664228051289575,-0.08637258589720172,-0.13181990784644965,0.10078972578048706,9234,100,1.3200281858444214,-0.22832253575325012,200000,0.4711768329143524
125.0,-0.050801687146093205,-0.0782955334289788,-0.11207504171760038,-0.05233955383300781,9364,150,1.2716249227523804,-0.20840372145175934,300000,0.4852248430252075
125.0,-0.04536489293796674,-0.07178303143575246,-0.10401725900607017,-0.2062627077102661,9395,200,1.2228572368621826,-0.19934850931167603,400000,0.489536851644516
125.0,-0.04488418274701652,-0.06457794293739899,-0.09130704812569122,-0.3654952049255371,9406,250,1.1744790077209473,-0.16161468625068665,500000,0.4907156229019165
125.0,-0.03840401195556818,-0.05897122343880477,-0.08318799954454198,-0.07503747940063477,9418,300,1.1254714727401733,-0.18513168394565582,600000,0.4947841167449951
125.0,-0.033319226367743274,-0.05368625996804713,-0.08250219108979846,0.08948826789855957,9424,350,1.0819098949432373,-0.13794668018817902,700000,0.3484639823436737
125.0,-0.03234070028244243,-0.05276475507415737,-0.07804286316206578,-0.4493750333786011,9450,400,1.0490753650665283,-0.11457625776529312,800000,0.4631493091583252
125.0,-0.028393699425579712,-0.04822488379492913,-0.0685823261976692,-0.013199210166931152,9412,450,1.0115081071853638,-0.17396432161331177,900000,0.3769815266132355
125.0,-0.028510468893391566,-0.0457192881518285,-0.06307126659664558,-0.32691776752471924,9402,500,0.9698183536529541,-0.25055131316185,1000000,0.4593084752559662
125.0,-0.026157699256196133,-0.04223538521341192,-0.0652310601513703,-0.35941922664642334,9401,550,0.9375723600387573,-0.0188556257635355,1100000,0.379218190908432
125.0,-0.02849150061619863,-0.041840322733398876,-0.06233078279186207,-0.8239086866378784,9389,600,0.9069216847419739,0.049961693584918976,1200000,0.4386111795902252
125.0,-0.023696653527630705,-0.03734296602821234,-0.05368470754820603,-0.8921570777893066,9388,650,0.8715983629226685,-0.17609688639640808,1300000,0.3911904990673065
125.0,-0.0241950871194569,-0.03804558697581541,-0.05689350524681955,-0.2869449853897095,9385,700,0.8401796817779541,-0.16188600659370422,1400000,0.40361347794532776
125.0,-0.018390258871555938,-0.03232528232663803,-0.047850973372156005,-0.3487825393676758,9389,750,0.8135212063789368,0.026628801599144936,1500000,0.33768054842948914
