eplenmean,eprewmax,eprewmean,eprewmin,explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
113.0625,-0.03130263066184334,-1.515352517859018,-3.0601065410199637,-0.00014793872833251953,638,1,2.8378851413726807,0.043130360543727875,2000,0.5018541216850281
105.75,0.7979782196459706,-1.57973110240594,-5.224028908920269,0.00591200590133667,3557,50,2.8176486492156982,0.04209180921316147,100000,0.4475497901439667
108.8875,1.1216306568703456,-0.853121117331774,-4.189863376645118,0.018999874591827393,3725,100,2.8021628856658936,0.1563694328069687,200000,0.4239639341831207
116.03125,0.9525111946977342,-0.11610053790844703,-2.3593452738726217,0.04170042276382446,3770,150,2.783142328262329,-0.5824579000473022,300000,0.4031277596950531
125.68,1.0596220386456638,0.17539168789258602,-1.272839556624319,0.0892532467842102,3778,200,2.7579123973846436,0.13634252548217773,400000,0.3625350892543793
126.0,0.7509781346631662,0.1615605281437947,-0.2825657903174649,0.0921090841293335,3792,250,2.72601318359375,0.10887739807367325,500000,0.3556208312511444
126.0,0.7741381507947109,0.15851562639885095,-0.24138627590271128,0.10174578428268433,3802,300,2.69588041305542,0.10764262080192566,600000,0.34743988513946533
126.0,0.6498796125255131,0.16244747337612062,-0.2206162220814767,0.12847912311553955,3813,350,2.672550916671753,-0.09155832231044769,700000,0.280314564704895
126.0,0.6839599991278748,0.13623638166162733,-0.2824166270545494,0.14076489210128784,3813,400,2.6547183990478516,-0.36141666769981384,800000,0.3071625828742981
126.0,0.6708583048308451,0.16988847311410024,-0.16572864963003733,0.11581480503082275,3815,450,2.630248785018921,-0.00907518994063139,900000,0.3519577980041504
126.0,0.5465354630206868,0.1692741515297093,-0.15918084728616666,0.12900400161743164,3823,500,2.6112685203552246,0.011028151959180832,1000000,0.27630314230918884
126.0,0.6010213964933272,0.16946570607583858,-0.2526788230820828,0.10165321826934814,3830,550,2.5762345790863037,0.07587584108114243,1100000,0.3779565989971161
126.0,0.7152672290850279,0.18292580245665163,-0.22763012408260339,0.11463475227355957,3835,600,2.5553359985351562,-0.06336584687232971,1200000,0.38961899280548096
