eplenmean,eprewmax,eprewmean,eprewmin,explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
103.5625,-0.121306995266117,-1.9613953689465706,-4.29572864269914,-0.00046133995056152344,3327,1,2.8378851413726807,0.2753024995326996,2000,0.5116546750068665
116.6275,0.9175953182374904,-0.385716557375357,-4.582260075053428,0.024418950080871582,3058,50,2.8131885528564453,-0.987870454788208,100000,0.5414327383041382
126.0,0.8191275384323389,0.21539198469448018,-0.4457397226654476,0.17729109525680542,2967,100,2.7842586040496826,-0.4309137761592865,200000,0.19308675825595856
126.0,0.5605853359946533,0.19937836502329276,-0.19774664480284895,0.22610962390899658,2937,150,2.764949321746826,-0.7106369733810425,300000,0.17642216384410858
126.0,0.6106562767566827,0.21364827758793026,-0.2723640608650083,0.21657681465148926,2923,200,2.748129367828369,0.3353859782218933,400000,0.20997492969036102
126.0,0.620958725541593,0.19102747618348076,-0.14394997093692324,0.2274991273880005,2912,250,2.7371609210968018,0.4993622303009033,500000,0.1901663839817047
126.0,0.5945925557992666,0.21492233815927717,-0.19285056261907974,0.21375775337219238,2904,300,2.738873243331909,0.5789524912834167,600000,0.16607223451137543
126.0,0.6450499856706989,0.2439143763915109,-0.2263063771988564,0.2501358985900879,2899,350,2.728580951690674,-0.5870885252952576,700000,0.12249653041362762
126.0,0.6515536879690171,0.19334583371015757,-0.28910687429437854,0.24645406007766724,2902,400,2.71775484085083,-0.5009316205978394,800000,0.15189452469348907
126.0,0.5049373389061093,0.1501052221377551,-0.2356732997668651,0.2163432240486145,2896,450,2.6958677768707275,-0.055322278290987015,900000,0.21495525538921356
126.0,0.6807008902333028,0.24130949423179493,-0.17058842072377914,0.25263798236846924,2894,500,2.6698620319366455,-0.3359311819076538,1000000,0.14489507675170898
126.0,0.5325659135445518,0.1686356575551058,-0.19298178608381755,0.27658694982528687,2896,550,2.6655216217041016,-0.8530126214027405,1100000,0.2417488992214203
125.98125,0.6204659887255116,0.17023140123089825,-0.8733785728410206,0.21561002731323242,2896,600,2.664066791534424,0.9282888770103455,1200000,0.3061826825141907
125.97875,0.5821905015886724,0.11894427549233016,-0.9573838095388475,0.22800534963607788,2896,650,2.66326904296875,0.5557302236557007,1300000,0.24301296472549438
125.9825,0.6304145454355591,0.18479262789479856,-0.8088178647014813,0.2632133960723877,2897,700,2.6496760845184326,0.7059891223907471,1400000,0.15504665672779083
126.0,0.6717877972247541,0.223831395019023,-0.1994436790467651,0.2475224733352661,2896,750,2.6453845500946045,-0.940882682800293,1500000,0.15615861117839813
126.0,0.668177163269771,0.21429280351289143,-0.1861202198189439,0.23439300060272217,2894,800,2.6404600143432617,-0.2167571783065796,1600000,0.16389599442481995
126.0,0.6206854584402678,0.21113033013751906,-0.21920632862191733,0.2363550066947937,2894,850,2.6408259868621826,0.6945569515228271,1700000,0.15137845277786255
126.0,0.6179424547123937,0.20476984281725272,-0.17006891943680813,0.27007484436035156,2894,900,2.636906623840332,-0.8212236166000366,1800000,0.1658165007829666
126.0,0.7079194227560295,0.22071770338264599,-0.24534450852408124,0.2308376431465149,2894,950,2.6307759284973145,-0.6730746030807495,1900000,0.18780794739723206
126.0,0.6347684830831856,0.25138063729614196,-0.21902899954931754,0.24796313047409058,2894,1000,2.609065294265747,0.005108209792524576,2000000,0.15650995075702667
126.0,0.5896671918534734,0.19951943970625094,-0.23312129549699176,0.24897485971450806,2892,1050,2.599548816680908,-0.2917691767215729,2100000,0.16482484340667725
126.0,0.7288377936371376,0.25591021169420747,-0.18521998112793972,0.24612796306610107,2892,1100,2.5981063842773438,0.7194857597351074,2200000,0.1438581794500351
126.0,0.7722428749929916,0.18446715965560506,-0.23285088187855865,0.24613821506500244,2892,1150,2.5773329734802246,0.4092852771282196,2300000,0.13174080848693848
126.0,0.7583191577337393,0.23497849342981186,-0.19194196447012857,0.24336475133895874,2893,1200,2.5550155639648438,-0.2983732223510742,2400000,0.14321467280387878
125.9675,0.7379990294812977,0.2617276139185582,-0.702591787936269,0.22926771640777588,2893,1250,2.5487048625946045,0.2724149227142334,2500000,0.0907125398516655
126.0,0.5124338774658433,0.14929018155953672,-0.20817490354020576,0.2981777787208557,2892,1300,2.5337588787078857,-0.32073915004730225,2600000,0.10702557861804962
126.0,0.6211807451367546,0.1831451381712791,-0.201698667336678,0.2794939875602722,2892,1350,2.5341808795928955,-0.14826324582099915,2700000,0.0929008200764656
126.0,0.7999207436043978,0.2579290032602921,-0.19436818296931518,0.2582952380180359,2892,1400,2.5149171352386475,0.12192686647176743,2800000,0.12082218378782272
126.0,0.6737914875137175,0.2296979233477677,-0.25350677944367095,0.22976654767990112,2891,1450,2.5065901279449463,0.04269733279943466,2900000,0.06557207554578781
126.0,0.6916451907612305,0.25606631612662684,-0.18651361775928965,0.2379382848739624,2891,1500,2.503577470779419,-0.19830431044101715,3000000,0.055636338889598846
126.0,0.6543463366788452,0.24484628200318007,-0.21162760046778176,0.23844027519226074,2880,1550,2.4829914569854736,0.2036251425743103,3100000,0.06026068329811096
126.0,0.7088510772051348,0.22976096048614839,-0.25792293684249246,0.21030741930007935,2877,1600,2.4580435752868652,-0.5889137387275696,3200000,0.10154536366462708
126.0,0.6557649138292619,0.2058894017030763,-0.22780733344929568,0.22842276096343994,2875,1650,2.4465930461883545,-0.5644510388374329,3300000,0.08336448669433594
126.0,0.7271490870727287,0.2280270904671766,-0.22569457178134322,0.24562114477157593,2872,1700,2.430786609649658,-0.38501879572868347,3400000,0.10413798689842224
126.0,0.8572704048800261,0.2600096709690182,-0.24180622671855018,0.15900379419326782,2871,1750,2.4201302528381348,0.002232810016721487,3500000,0.03793793544173241
126.0,0.8551950183251126,0.2804358908465156,-0.15316539147434435,0.2327072024345398,2870,1800,2.4032530784606934,0.6364614367485046,3600000,0.10908829420804977
126.0,0.8530132343142245,0.2779814132912125,-0.20675607166808163,0.2164631485939026,2868,1850,2.392909049987793,0.21907052397727966,3700000,0.060658641159534454
126.0,0.7298365822525535,0.23361270894304995,-0.18237801204806658,0.2276674509048462,2867,1900,2.380885601043701,0.12014677375555038,3800000,0.11588212102651596
126.0,0.6880005804904541,0.2106847603647386,-0.2852830906065393,0.28024059534072876,2866,1950,2.3665568828582764,-0.40602338314056396,3900000,0.10213170945644379
126.0,0.6662027872641056,0.2420825716237833,-0.1898512009594125,0.3056984543800354,2866,2000,2.3608412742614746,0.1482412964105606,4000000,0.11830635368824005
126.0,0.6468969264793605,0.20276134464929035,-0.3111784212797548,0.27649950981140137,2866,2050,2.353053569793701,-0.05871792510151863,4100000,0.12220209836959839
126.0,0.7011071378422431,0.24131637921090396,-0.22173455090146652,0.2347918152809143,2860,2100,2.3447048664093018,0.8305497169494629,4200000,0.13870203495025635
126.0,0.7780221227398454,0.2581703529217067,-0.14144304065893534,0.256827712059021,2857,2150,2.3306257724761963,-0.2118922472000122,4300000,0.09937991201877594
126.0,0.6087106682425784,0.1756159149551017,-0.22351551711095324,0.27261799573898315,2852,2200,2.3201887607574463,-0.524296760559082,4400000,0.1368214190006256
126.0,0.5881641743202946,0.16716183229717183,-0.1992034576526818,0.23798346519470215,2841,2250,2.3030989170074463,0.3450372815132141,4500000,0.15552547574043274
126.0,0.667990889846264,0.19715231339330583,-0.21686478008559903,0.2632693648338318,2828,2300,2.2943997383117676,0.007613352034240961,4600000,0.10863340646028519
126.0,0.8109225312235329,0.23077504458023765,-0.17814249016723654,0.21815699338912964,2817,2350,2.2683377265930176,-0.20795458555221558,4700000,0.09857327491044998
126.0,0.7177944951359685,0.2392217491703895,-0.19206947289317694,0.2433043122291565,2807,2400,2.2384588718414307,0.22039008140563965,4800000,0.11206768453121185
126.0,0.5673748519168986,0.1536632211246932,-0.26674181196058094,0.26088249683380127,2799,2450,2.220498561859131,-0.19012564420700073,4900000,0.11967918276786804
126.0,0.6028130488272964,0.12454675148074887,-0.2985428427600174,0.2592732906341553,2790,2500,2.2013533115386963,0.05513429269194603,5000000,0.11679670214653015
