misc/approxkl,misc/clipfrac,misc/explained_variance,misc/fps,misc/nupdates,misc/policy_entropy,misc/policy_loss,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,misc/value_loss,stats/eplenmean,stats/eprewmax,stats/eprewmean,stats/eprewmin
0.009677682,0.13375,0.0025339126586914062,4890,1,5.6803985,10.918405,125,0.4089738577604294,2000,267.51212,93.125,-0.04942340352262306,-0.6996541304080461,-1.7218091745057351
0.0038024504,0.0405,0.8120072036981583,6467,50,5.9215336,0.015721675,6250,16.7276145927608,100000,0.22065423,116.6675,0.018422810225859308,-0.25887279808391483,-1.8545305913941215
0.0049022874,0.058000002,0.7854115813970566,6487,100,5.970965,-0.12964314,12500,33.06348893046379,200000,0.29563427,123.1425,0.035190045714646595,-0.09462931386192305,-1.070245230649193
0.0046878345,0.0515,0.4865686297416687,6495,150,5.8702703,1.5902241,18750,49.33819519542158,300000,33.609547,124.365,0.06878181450283029,-0.03804520263640924,-0.9673285394656359
0.0036383972,0.036375,0.8535541445016861,6535,200,5.457094,-0.3607696,25000,65.24163027107716,400000,0.26315558,125.26125,0.14225484238516783,0.04299772954730951,-0.9210407910320857
0.009428126,0.120625004,0.8848920837044716,5944,250,5.173404,-0.1211466,31250,81.09770392999053,500000,0.19864546,125.61875,0.18466305735757949,0.09910659076772536,-0.9432566070355475
0.019921925,0.2125,0.7486614882946014,6667,300,4.8269906,1.6971426,37500,96.90720178931952,600000,29.447397,125.7375,0.2192827298861195,0.13718125439820286,-0.8666161553470094
0.006903589,0.09212499,0.9282131195068359,6809,350,4.733661,-0.04320759,43750,112.58891945332289,700000,0.16243333,125.80875,0.22658804261683418,0.15761523010534031,-0.8324681713717431
0.019972011,0.211625,0.709356814622879,5984,400,4.7428265,1.0573864,50000,128.43167450465262,800000,20.488937,125.76625,0.2418404880881011,0.16797003711580252,-0.8715752987988146
0.006781006,0.089,0.9361763522028923,3554,450,4.433234,-0.27571204,56250,154.80751160159707,900000,0.2184356,125.98375,0.2469309784585535,0.18967365477077053,-0.6606557618022263
0.011573921,0.159125,0.9643062390387058,3522,500,4.0456367,0.005472379,62500,178.73260984569788,1000000,0.117284894,125.995,0.25394353468132014,0.20305304501422075,-0.7447530601238807
0.015532013,0.18950002,0.9529221281409264,4798,550,3.5868773,-0.045354296,68750,202.34390769712627,1100000,0.181592,125.97125,0.26660257796741527,0.21384631750855143,-0.6864302480594913
0.032733604,0.26725,0.837107390165329,5523,600,3.3786955,0.52234954,75000,226.35181114450097,1200000,5.848255,125.98125,0.2758141991779059,0.22649094366000816,-0.7255207055057535
0.03581735,0.34524995,0.7966401726007462,3502,650,3.1168704,0.22963437,81250,250.24091439321637,1300000,3.6560333,125.96625,0.2999424869255721,0.24340332246673596,-0.838602968647932
0.017507022,0.21562502,0.9703227821737528,3601,700,2.7257073,-0.08997235,87500,273.9841678030789,1400000,0.14306566,125.99625,0.314120209340473,0.25118811060523755,-0.77386440581731
0.013170842,0.17300001,0.9822590574622154,5594,750,2.330118,-0.18150292,93750,297.45203778520226,1500000,0.11825915,125.9975,0.31796188483909266,0.2690629696581493,-0.5821125330038469
